"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: size"
"customlist.CustomListPerformanceTest.customClear","avgt",1,5,59691.576865,8257.169698,"ns/op",90000
"customlist.CustomListPerformanceTest.customClear","avgt",1,5,65702.306168,6228.892390,"ns/op",100000
"customlist.CustomListPerformanceTest.customCollectionConstructor","avgt",1,5,4011.392891,13.359537,"ns/op",10000
"customlist.CustomListPerformanceTest.customCollectionConstructor","avgt",1,5,7945.360961,926.224886,"ns/op",20000
"customlist.CustomListPerformanceTest.customCollectionConstructor","avgt",1,5,11403.370114,176.367558,"ns/op",30000
"customlist.CustomListPerformanceTest.customCollectionConstructor","avgt",1,5,16906.567944,102.325994,"ns/op",40000
"customlist.CustomListPerformanceTest.customCollectionConstructor","avgt",1,5,22975.520934,12408.374223,"ns/op",50000
"customlist.CustomListPerformanceTest.customCollectionConstructor","avgt",1,5,30828.925772,6475.082649,"ns/op",70000
"customlist.CustomListPerformanceTest.customCollectionConstructor","avgt",1,5,36462.860576,1248.807812,"ns/op",80000
"customlist.CustomListPerformanceTest.customCollectionConstructor","avgt",1,5,45579.507990,40148.838639,"ns/op",90000
"customlist.CustomListPerformanceTest.customCollectionConstructor","avgt",1,5,44217.944376,10205.456925,"ns/op",100000
"customlist.CustomListPerformanceTest.customContains","avgt",1,5,22598211.879293,437105.101370,"ns/op",10000
"customlist.CustomListPerformanceTest.customContains","avgt",1,5,22837998.957374,750339.731389,"ns/op",20000
"customlist.CustomListPerformanceTest.customContains","avgt",1,5,22373642.865380,1063888.939093,"ns/op",30000
"customlist.CustomListPerformanceTest.customContains","avgt",1,5,22617581.820404,968766.691723,"ns/op",40000
"customlist.CustomListPerformanceTest.customContains","avgt",1,5,22484417.038889,118194.620659,"ns/op",50000
"customlist.CustomListPerformanceTest.customContains","avgt",1,5,22376131.480000,337664.478754,"ns/op",70000
"customlist.CustomListPerformanceTest.customContains","avgt",1,5,22417517.573333,376677.038607,"ns/op",80000
"customlist.CustomListPerformanceTest.customContains","avgt",1,5,22544393.908384,463263.288288,"ns/op",90000
"customlist.CustomListPerformanceTest.customContains","avgt",1,5,22447230.375758,700476.830896,"ns/op",100000
"customlist.CustomListPerformanceTest.customContainsAll","avgt",1,5,41345.447830,108.563929,"ns/op",10000
"customlist.CustomListPerformanceTest.customContainsAll","avgt",1,5,90699.666736,199.114128,"ns/op",20000
"customlist.CustomListPerformanceTest.customContainsAll","avgt",1,5,102696.610874,657.132899,"ns/op",30000
"customlist.CustomListPerformanceTest.customContainsAll","avgt",1,5,135194.002953,1180.166282,"ns/op",40000
"customlist.CustomListPerformanceTest.customContainsAll","avgt",1,5,166208.769542,1316.516911,"ns/op",50000
"customlist.CustomListPerformanceTest.customContainsAll","avgt",1,5,226370.312173,1190.552669,"ns/op",70000
"customlist.CustomListPerformanceTest.customContainsAll","avgt",1,5,258640.974865,1858.039211,"ns/op",80000
"customlist.CustomListPerformanceTest.customContainsAll","avgt",1,5,287991.852796,1949.403107,"ns/op",90000
"customlist.CustomListPerformanceTest.customContainsAll","avgt",1,5,320866.777810,4424.912622,"ns/op",100000
"customlist.CustomListPerformanceTest.customDefaultConstructor","avgt",1,5,20.949519,8.373321,"ns/op",10000
"customlist.CustomListPerformanceTest.customDefaultConstructor","avgt",1,5,26.200145,2.462545,"ns/op",20000
"customlist.CustomListPerformanceTest.customDefaultConstructor","avgt",1,5,25.671773,2.867138,"ns/op",30000
"customlist.CustomListPerformanceTest.customDefaultConstructor","avgt",1,5,33.964465,6.116498,"ns/op",40000
"customlist.CustomListPerformanceTest.customDefaultConstructor","avgt",1,5,27.938919,2.281058,"ns/op",50000
"customlist.CustomListPerformanceTest.customDefaultConstructor","avgt",1,5,28.356772,3.868144,"ns/op",70000
"customlist.CustomListPerformanceTest.customDefaultConstructor","avgt",1,5,29.672090,4.361037,"ns/op",80000
"customlist.CustomListPerformanceTest.customDefaultConstructor","avgt",1,5,30.613796,4.121213,"ns/op",90000
"customlist.CustomListPerformanceTest.customDefaultConstructor","avgt",1,5,32.586301,5.609528,"ns/op",100000
"customlist.CustomListPerformanceTest.customEquals","avgt",1,5,12298.485408,144.301180,"ns/op",10000
"customlist.CustomListPerformanceTest.customEquals","avgt",1,5,24577.199380,1812.167547,"ns/op",20000
"customlist.CustomListPerformanceTest.customEquals","avgt",1,5,36393.126519,101.240847,"ns/op",30000
"customlist.CustomListPerformanceTest.customEquals","avgt",1,5,50324.903663,392.907882,"ns/op",40000
